area,bedrooms,bathrooms,floors,year_built,location,garage,value
111.69395846946645,4.0,3.0,2.0,1900.0,Zona Oeste,1.0,622008.2676540159
93.59687225961531,1.0,2.0,1.0,1937.0,Zona Sul,1.0,402669.8977882269
165.49473896903172,2.0,2.0,1.0,2018.0,Zona Sul,1.0,721691.2023757766
86.32072257017003,3.0,2.0,1.0,1957.0,Zona Sul,3.0,482546.3546209288
129.26865497140685,2.0,1.0,1.0,1924.0,Zona Leste,3.0,506211.01580775355
100.24130200503814,5.0,2.0,2.0,1941.0,Zona Oeste,3.0,686670.1637104367
177.484159314513,4.0,3.0,1.0,1984.0,Zona Leste,2.0,780918.4866996977
240.0715049633244,5.0,1.0,2.0,1932.0,Zona Leste,0.0,936209.0227348803
84.92060085983344,2.0,2.0,1.0,1956.0,Zona Leste,0.0,335473.2040070114
57.34907585512154,4.0,1.0,2.0,1936.0,Zona Leste,1.0,405646.67153240513
143.75565573249662,5.0,1.0,1.0,2017.0,Zona Leste,1.0,730587.0011053057
150.78488979788793,1.0,1.0,1.0,1956.0,Zona Leste,0.0,407814.35135295056
160.93296533786489,1.0,2.0,2.0,1997.0,Zona Oeste,0.0,577814.6645704571
127.68397423828276,3.0,1.0,1.0,1961.0,Zona Sul,0.0,530900.5461849464
139.96803505872842,1.0,1.0,2.0,1902.0,Zona Norte,3.0,489326.98953244806
168.37552052703012,1.0,1.0,2.0,1929.0,Zona Norte,3.0,569913.0986943868
202.02154463224196,2.0,3.0,1.0,2018.0,Zona Norte,3.0,810882.0908120155
52.247561484085864,1.0,2.0,1.0,1966.0,Centro,1.0,318239.32688559394
131.55302804842688,1.0,3.0,2.0,1962.0,Zona Sul,3.0,586257.3064663011
160.69043969705316,2.0,1.0,1.0,1981.0,Zona Oeste,0.0,614218.6102137107
104.1011947694632,1.0,1.0,1.0,1922.0,Zona Leste,1.0,342203.89300058584
236.558481588365,1.0,3.0,2.0,1971.0,Zona Norte,1.0,798778.3791666054
118.22950598856315,3.0,1.0,1.0,1972.0,Zona Sul,3.0,556600.831436616
147.93536564963586,1.0,3.0,1.0,1965.0,Zona Oeste,1.0,448019.5434601931
177.80110484211454,1.0,1.0,1.0,1960.0,Zona Norte,0.0,592838.8938890074
120.43576055990528,3.0,1.0,1.0,1901.0,Zona Sul,1.0,290979.98427631566
57.67134760977915,2.0,1.0,1.0,,Zona Oeste,2.0,219619.26140227978
128.56727365417333,1.0,1.0,2.0,1947.0,Zona Sul,0.0,433658.1823163657
201.47202779635202,5.0,2.0,1.0,2002.0,Zona Leste,0.0,928430.4467486566
133.15524366074308,2.0,2.0,1.0,1962.0,Zona Sul,3.0,502100.8258262523
107.67828492705107,2.0,2.0,2.0,1999.0,Zona Sul,0.0,467138.9708186956
196.28361047513607,1.0,3.0,1.0,1904.0,Centro,0.0,567786.6280705611
133.46125519884737,3.0,3.0,2.0,1900.0,Zona Leste,1.0,632229.7850958476
124.49195931748913,2.0,3.0,2.0,1921.0,Zona Sul,,498143.7203933805
157.47280448316548,3.0,3.0,1.0,1973.0,Zona Leste,1.0,696158.2680115398
188.53751048093937,5.0,2.0,1.0,2008.0,Zona Sul,2.0,923259.0873181191
269.0856765866273,3.0,3.0,2.0,1923.0,Zona Leste,0.0,1022673.834770175
191.36180538287115,4.0,3.0,1.0,1958.0,Zona Oeste,1.0,861394.0200796424
207.9919983194172,3.0,3.0,2.0,1978.0,Zona Norte,1.0,905254.2717401793
124.70169005060723,2.0,1.0,1.0,1996.0,Centro,3.0,485547.56985053257
98.70659470152619,3.0,3.0,1.0,1949.0,Zona Norte,1.0,519790.46895948617
153.11656748095615,3.0,1.0,2.0,1922.0,Zona Sul,2.0,541235.4581404444
155.3584957629798,,3.0,2.0,1977.0,Zona Sul,2.0,802037.9188591572
96.07436293177014,,3.0,2.0,1917.0,Zona Oeste,,577234.2429363482
141.23527350479935,1.0,1.0,2.0,1988.0,Zona Sul,3.0,500905.23649771913
169.96588008595654,2.0,3.0,2.0,1921.0,Zona Leste,3.0,613603.9535559148
168.019669750904,1.0,1.0,2.0,1943.0,Zona Norte,1.0,644141.5278621542
175.21439266921362,4.0,3.0,2.0,1943.0,Zona Sul,0.0,748303.9548172497
164.54823650687214,3.0,3.0,2.0,1936.0,Zona Oeste,2.0,747491.8078323065
124.64956703649722,4.0,1.0,2.0,1906.0,Centro,3.0,493049.9189278677
124.30496866755784,5.0,2.0,2.0,1989.0,Zona Norte,0.0,736644.6885373789
90.0524301003062,3.0,1.0,1.0,1923.0,Zona Oeste,1.0,440524.47027993744
239.23875195925473,1.0,2.0,1.0,1976.0,Zona Oeste,3.0,926869.1295196138
150.67251823096464,3.0,,2.0,1940.0,Zona Norte,1.0,695139.7877527194
138.7573472102574,5.0,2.0,1.0,1969.0,Zona Oeste,2.0,678228.5300561915
103.56039592737707,4.0,3.0,2.0,1984.0,Centro,2.0,695602.4960566676
296.7828951163889,2.0,2.0,1.0,1970.0,Centro,0.0,1044581.1643309626
96.33359838885522,2.0,3.0,1.0,1917.0,Zona Sul,1.0,407306.0488532969
128.55760371969632,2.0,1.0,1.0,1978.0,Zona Leste,0.0,504850.41372768837
170.79184181430304,4.0,2.0,1.0,1971.0,Zona Sul,2.0,875590.1867360873
180.01064828721388,2.0,3.0,1.0,1959.0,Zona Leste,3.0,687540.8145281301
197.89660276078422,5.0,1.0,2.0,1951.0,Zona Norte,2.0,882695.7850538944
240.38042538846315,4.0,2.0,1.0,1979.0,Zona Oeste,0.0,1017015.8597563903
175.3078827730356,2.0,3.0,1.0,1948.0,Zona Sul,1.0,693744.8288695539
97.19846000166662,1.0,2.0,2.0,1966.0,Zona Oeste,2.0,350893.8419581833
137.15274374391092,4.0,2.0,1.0,1944.0,Zona Sul,0.0,619260.3863354566
165.39161862569424,4.0,3.0,1.0,1908.0,Zona Sul,1.0,621862.5251948632
253.4113020752912,3.0,3.0,1.0,2015.0,Centro,0.0,994096.060135591
80.10972607878514,2.0,1.0,1.0,2010.0,Zona Leste,2.0,347466.80226498377
210.12882526126137,1.0,3.0,1.0,1925.0,Zona Norte,1.0,677833.5700802336
158.99571847732085,5.0,3.0,1.0,1925.0,Zona Oeste,2.0,821474.8102126712
191.89152676147404,4.0,2.0,1.0,1929.0,Zona Sul,2.0,767608.4551174754
144.9002641682034,5.0,3.0,2.0,1926.0,Zona Oeste,2.0,746715.5400628068
107.87836849368368,5.0,2.0,2.0,1979.0,Centro,2.0,742950.7533052528
187.5436389700666,5.0,2.0,2.0,2011.0,Zona Norte,2.0,947216.6038455229
182.72155135528106,3.0,3.0,1.0,2014.0,Zona Leste,0.0,798312.6053654478
198.6028482869861,5.0,3.0,1.0,1903.0,Zona Leste,3.0,867689.5256022911
149.33476823106824,2.0,3.0,2.0,1950.0,Zona Sul,3.0,670317.5264732535
120.00889883400754,2.0,,2.0,1982.0,Zona Norte,2.0,647265.3513103481
72.06065024880792,1.0,1.0,2.0,1997.0,Zona Leste,2.0,294345.70387443714
190.96866340697034,1.0,2.0,1.0,1969.0,Zona Norte,2.0,699662.1165395997
171.1944741221993,5.0,1.0,2.0,2008.0,Zona Oeste,1.0,771817.4101933341
101.71086835680204,5.0,1.0,1.0,1978.0,Centro,2.0,500524.7383786589
123.07131633516879,3.0,2.0,2.0,,Zona Norte,1.0,537534.5148625649
126.66205940242797,5.0,1.0,2.0,2017.0,Zona Norte,0.0,703783.6027123341
75.8507784008791,5.0,3.0,1.0,2005.0,Zona Leste,3.0,521181.9870408647
109.11588016974332,5.0,3.0,1.0,1935.0,Zona Sul,2.0,586353.6979745486
93.30848215968228,4.0,3.0,1.0,1945.0,Zona Sul,3.0,530760.6403153092
129.37604940560317,4.0,3.0,1.0,2003.0,Zona Oeste,0.0,701590.8822435976
113.06512508352186,3.0,2.0,1.0,1905.0,Zona Leste,3.0,569953.085584749
68.64975395666256,3.0,3.0,1.0,2007.0,Zona Leste,0.0,387489.5056113615
251.12951152847407,2.0,2.0,2.0,2003.0,Centro,2.0,952776.9732804976
212.62703655146154,3.0,2.0,1.0,1969.0,Zona Sul,0.0,902057.9783596842
111.04902892400072,2.0,2.0,1.0,1978.0,Zona Leste,2.0,563379.6272239934
163.6210698326805,5.0,2.0,1.0,1992.0,Zona Oeste,3.0,721867.0783779447
170.87325449106476,3.0,1.0,2.0,1988.0,Centro,0.0,681326.3916371467
209.55429273867384,3.0,1.0,2.0,1982.0,Zona Sul,1.0,844931.6551790898
109.06974866699608,3.0,3.0,1.0,1977.0,Zona Sul,1.0,594553.4142982574
204.60533919912132,2.0,2.0,1.0,1902.0,Zona Sul,1.0,746048.3208370401
122.60473478965325,2.0,3.0,1.0,1949.0,Centro,2.0,448932.98641158734
83.20687979156934,1.0,3.0,1.0,1941.0,Zona Oeste,0.0,339991.45660403365
186.20682796572487,2.0,3.0,1.0,2009.0,Zona Oeste,1.0,783616.0298259049
214.5379212061214,2.0,3.0,1.0,1977.0,Zona Leste,2.0,896054.5195827063
279.3954486765342,4.0,2.0,2.0,1953.0,Zona Leste,1.0,1110459.963832476
90.01373674548933,3.0,2.0,1.0,2002.0,Zona Sul,3.0,549755.9147209841
184.94598425403944,2.0,1.0,1.0,1938.0,Zona Norte,3.0,685323.7543200917
129.50993781032335,3.0,2.0,1.0,1984.0,Zona Leste,3.0,626815.7103160154
189.16793552620157,3.0,2.0,1.0,2017.0,Zona Oeste,1.0,867805.6843854301
76.47552243843747,4.0,3.0,2.0,1954.0,Zona Sul,2.0,472824.388020006
86.8615112150718,3.0,2.0,1.0,1910.0,Zona Oeste,1.0,456458.08458676276
111.2062588416758,2.0,3.0,2.0,2013.0,Zona Sul,2.0,576021.2564474429
153.9482022834042,3.0,2.0,1.0,1973.0,Centro,1.0,631625.6755300513
117.94593667308223,1.0,1.0,1.0,1978.0,Zona Leste,2.0,430553.89819787606
182.95271719567097,1.0,3.0,1.0,1929.0,Centro,1.0,622580.7433576764
201.34473091289573,4.0,2.0,2.0,2007.0,Zona Leste,0.0,980440.6723019411
179.9788770622678,2.0,2.0,2.0,2018.0,Zona Oeste,0.0,675706.6522299891
230.9393819830434,4.0,3.0,1.0,1980.0,Zona Oeste,2.0,926781.6557048986
170.79133147276715,,1.0,1.0,2017.0,Zona Norte,3.0,600101.8590252026
89.15516448299164,2.0,1.0,1.0,1955.0,Zona Oeste,3.0,385050.8659483004
218.16882567691698,3.0,2.0,1.0,1928.0,Zona Sul,3.0,796968.4928580484
119.74218821970013,2.0,2.0,1.0,1916.0,Zona Norte,2.0,344268.08038493333
195.5209249842785,5.0,2.0,1.0,1932.0,Zona Sul,0.0,793192.8221026873
228.68671082775532,2.0,3.0,1.0,2001.0,Zona Norte,2.0,847694.1491072027
172.83440053651995,3.0,3.0,2.0,1920.0,Zona Sul,1.0,762119.4488161502
75.19205934176752,5.0,3.0,2.0,,Zona Norte,1.0,640842.5730914312
104.08939167451042,4.0,2.0,1.0,2014.0,Zona Leste,1.0,617915.5536496212
216.13722334425677,2.0,1.0,1.0,1977.0,Zona Leste,1.0,683105.6623102245
141.54386571785918,4.0,3.0,1.0,1909.0,Zona Norte,1.0,708368.3940440731
153.9786767471083,2.0,1.0,1.0,2005.0,Centro,1.0,569822.7474798982
187.94122080818047,1.0,2.0,1.0,1986.0,Zona Norte,3.0,744660.76854455
184.81614310401616,1.0,3.0,1.0,2002.0,Centro,3.0,770844.0666128637
163.93999061927303,3.0,3.0,2.0,1938.0,Zona Sul,1.0,663343.0249077581
139.5665814389767,1.0,3.0,2.0,1977.0,Zona Norte,2.0,601488.539298712
134.36657771338213,5.0,2.0,2.0,1946.0,Centro,0.0,682752.1559033734
192.89494126456714,5.0,2.0,1.0,1985.0,Zona Norte,1.0,940961.2938224743
177.67847655338966,2.0,2.0,2.0,1951.0,Zona Leste,1.0,644941.387145594
137.1349999691105,4.0,1.0,1.0,1940.0,Zona Leste,2.0,618736.3155967558
204.10561564965704,5.0,1.0,2.0,1991.0,Zona Norte,3.0,896790.4813330425
143.5482942435108,2.0,3.0,1.0,1946.0,Zona Norte,2.0,657490.3643271697
107.41689128328034,4.0,3.0,2.0,1972.0,Zona Oeste,0.0,597177.8056220805
112.05146505483276,1.0,2.0,1.0,1986.0,Zona Leste,0.0,384563.63946901454
101.0629581845117,2.0,2.0,2.0,1970.0,Zona Sul,2.0,512916.121889418
136.37949916981563,4.0,2.0,2.0,1987.0,Zona Norte,1.0,743154.9933926961
211.68621391680966,3.0,3.0,2.0,1942.0,Zona Oeste,3.0,857419.7699496612
109.74524094847456,3.0,2.0,1.0,1936.0,Zona Norte,1.0,593241.760833598
159.42378805090516,5.0,1.0,1.0,1972.0,Zona Leste,1.0,820050.2784742616
117.16553271862934,4.0,1.0,1.0,1963.0,Centro,1.0,560666.4077029981
136.98454793642813,3.0,3.0,1.0,2001.0,Centro,1.0,644298.2202165808
74.4979394007374,5.0,3.0,1.0,1970.0,Zona Leste,3.0,511992.14596004935
138.97308854217312,2.0,1.0,2.0,1959.0,Zona Sul,2.0,501157.937809692
140.3147310097519,2.0,2.0,1.0,1986.0,Zona Oeste,0.0,471744.05074803275
177.01439720178476,4.0,3.0,1.0,1924.0,Zona Norte,0.0,773690.7288265495
161.16404566276853,4.0,3.0,1.0,2018.0,Zona Norte,3.0,831766.0472505648
90.08039375239774,4.0,3.0,2.0,2009.0,Zona Norte,2.0,591379.826217063
204.20991220217712,4.0,1.0,2.0,2014.0,Zona Oeste,3.0,778085.2792246536
160.51515201109976,3.0,3.0,2.0,1921.0,Zona Oeste,1.0,703099.409133116
159.91967585887434,3.0,1.0,1.0,2017.0,Zona Leste,3.0,718477.0992434357
149.54088233074305,5.0,1.0,1.0,1942.0,Zona Oeste,2.0,700379.1679987152
124.112127638889,3.0,2.0,2.0,1970.0,Zona Norte,0.0,571364.5660480717
160.8901169874363,2.0,2.0,1.0,1969.0,Zona Norte,3.0,706794.5703066078
173.77942179642912,5.0,2.0,1.0,1935.0,Zona Oeste,0.0,684030.041248679
62.65521543272226,3.0,3.0,1.0,1945.0,Zona Oeste,0.0,489191.0440470602
123.06195813269521,4.0,1.0,1.0,1921.0,Zona Leste,0.0,452985.2711081726
137.25265147982054,3.0,3.0,1.0,1934.0,Centro,2.0,603032.5717831075
162.8085302847139,1.0,1.0,2.0,2012.0,Zona Oeste,1.0,478695.98546981544
209.6655502963563,5.0,3.0,2.0,1946.0,Centro,1.0,956581.8951085316
111.41295927016088,3.0,1.0,2.0,1932.0,Zona Sul,2.0,479177.9939088457
125.1019076591079,3.0,2.0,1.0,1984.0,Centro,1.0,582252.5301599503
124.3732944676725,2.0,2.0,2.0,1974.0,Zona Oeste,1.0,559294.7052752206
109.92362049477292,4.0,3.0,1.0,1912.0,Zona Norte,1.0,520280.06850487343
132.64067524438687,4.0,1.0,2.0,1955.0,Zona Norte,3.0,724543.7947532315
188.54011099939856,2.0,2.0,1.0,1966.0,Zona Oeste,1.0,679769.7329101779
97.30822523178273,2.0,1.0,1.0,1912.0,Zona Leste,3.0,404444.6040174805
171.39071975764517,1.0,3.0,2.0,1949.0,Zona Oeste,0.0,578167.8590439032
64.90488849908323,5.0,2.0,2.0,2019.0,Zona Oeste,3.0,638492.3701197205
121.9331001778897,4.0,3.0,2.0,2004.0,Zona Leste,1.0,641594.047829171
133.5255349891007,2.0,3.0,1.0,1956.0,Zona Leste,2.0,562882.6409953828
233.74298364570325,2.0,1.0,2.0,1997.0,Zona Sul,0.0,815698.5437389073
136.2598847623656,5.0,3.0,2.0,1927.0,Zona Sul,0.0,709828.3376391868
50.0,2.0,3.0,2.0,2003.0,Zona Sul,3.0,362816.1148372564
50.0555546569375,1.0,1.0,2.0,1997.0,Zona Leste,2.0,241210.85391856672
151.70147931733405,5.0,1.0,1.0,1995.0,Centro,1.0,735285.7439785454
180.68854278949544,1.0,3.0,1.0,1986.0,Zona Oeste,3.0,689842.46859898
168.77279288136265,3.0,2.0,1.0,1987.0,Zona Sul,3.0,748551.6582356635
158.3785052900495,4.0,2.0,2.0,1964.0,Centro,0.0,678332.5340556325
208.11297987528334,2.0,1.0,2.0,1923.0,Zona Oeste,3.0,703648.9577721775
123.02043896314342,5.0,3.0,2.0,1966.0,Centro,2.0,722134.0136327894
194.74552780134127,1.0,2.0,1.0,1980.0,Zona Norte,3.0,787456.4904513832
68.39925574867914,4.0,1.0,2.0,1906.0,Zona Norte,3.0,389479.55617216456
104.75260835309669,4.0,1.0,1.0,,Zona Oeste,2.0,581799.8608578538
59.647930253409186,2.0,1.0,2.0,1982.0,Centro,3.0,374618.6738551664
136.25773496651038,4.0,3.0,1.0,1923.0,Centro,1.0,595183.9727330349
147.68693913668287,2.0,1.0,1.0,1908.0,Zona Leste,3.0,561112.1363157815
155.70507461132598,,2.0,2.0,2013.0,Zona Sul,1.0,719178.4299123493
153.09416764435676,2.0,3.0,2.0,1914.0,Zona Oeste,2.0,662329.0473224138
103.6223334594136,1.0,2.0,1.0,2012.0,Centro,1.0,576366.1814736656
140.4879577793392,4.0,2.0,1.0,1955.0,Zona Sul,2.0,667530.7613825898
75.12766656971257,4.0,2.0,2.0,1985.0,Zona Oeste,1.0,564717.8073239219
218.16144875661251,4.0,3.0,1.0,1916.0,Centro,1.0,926535.9152278225
134.81869635509995,2.0,2.0,2.0,1918.0,Zona Norte,2.0,509504.2071401831
125.55569404781544,5.0,1.0,2.0,1908.0,Centro,2.0,590704.4873056213
229.44701642220414,2.0,1.0,1.0,1963.0,Zona Norte,1.0,729419.1808110456
87.88767332253855,1.0,2.0,1.0,1956.0,Zona Norte,2.0,415958.58316415036
93.72064429840154,2.0,1.0,2.0,1937.0,Zona Leste,0.0,322477.23448921513
95.18898375657174,4.0,3.0,1.0,1982.0,Zona Leste,3.0,572062.7213411481
146.6064309150259,3.0,3.0,1.0,1907.0,Zona Sul,1.0,695874.0852317358
171.58158148187988,1.0,1.0,2.0,1905.0,Zona Oeste,0.0,493068.89776166034
186.98377340589167,3.0,1.0,1.0,1948.0,Zona Sul,0.0,769818.4607215971
278.5997658747484,1.0,3.0,1.0,2001.0,Zona Leste,0.0,1073284.8380427314
50.0,1.0,2.0,1.0,1944.0,Zona Sul,2.0,189205.34965375275
180.43677945622085,4.0,3.0,1.0,1920.0,Zona Oeste,3.0,832249.2872081118
122.14347137138844,2.0,2.0,2.0,2019.0,Zona Oeste,1.0,603163.3769348015
120.67924255556133,4.0,1.0,1.0,1992.0,Centro,3.0,667645.4613034693
119.01139358730612,4.0,1.0,1.0,1933.0,Zona Sul,1.0,592499.238278709
104.56151645960134,4.0,2.0,1.0,1911.0,Zona Leste,3.0,437897.7070733634
234.2262417301726,3.0,2.0,1.0,1938.0,Centro,3.0,923764.696577714
192.11486635069514,1.0,3.0,2.0,1995.0,Zona Sul,0.0,765032.3092663218
151.15979892786874,5.0,2.0,2.0,1905.0,Zona Oeste,2.0,693335.3898810558
217.55078762435002,2.0,1.0,2.0,1980.0,Zona Leste,1.0,843745.2186875305
74.37355173505622,4.0,1.0,1.0,1931.0,Zona Sul,1.0,459998.688277629
83.46474343345369,1.0,1.0,2.0,1959.0,Zona Oeste,1.0,299147.87792082696
50.0,2.0,2.0,2.0,1907.0,Zona Oeste,0.0,170910.73239795124
115.02927299383563,5.0,2.0,1.0,1937.0,Zona Sul,0.0,684004.8526159318
158.08492633523764,5.0,1.0,1.0,1992.0,Zona Sul,0.0,704067.4605037827
155.1429288966167,4.0,2.0,2.0,1994.0,Zona Leste,0.0,671740.8176917884
157.467095552994,5.0,3.0,2.0,1918.0,Centro,0.0,759314.1869842748
79.44715844669591,5.0,3.0,1.0,2016.0,Zona Oeste,3.0,525047.9873993491
190.1577371307011,2.0,2.0,1.0,1954.0,Centro,1.0,702508.5448915749
161.9813759119499,2.0,2.0,1.0,1908.0,Centro,3.0,639774.4778753973
186.65271407329993,4.0,1.0,2.0,1951.0,Zona Oeste,0.0,732058.5743678344
55.361891120497404,1.0,2.0,1.0,1927.0,Zona Sul,2.0,258564.09614007402
165.57454293988948,4.0,1.0,2.0,1961.0,Zona Oeste,0.0,730723.6107233898
90.61173800412365,3.0,3.0,2.0,1947.0,Centro,0.0,503122.6345922163
130.1338373724319,5.0,2.0,2.0,2013.0,Zona Leste,0.0,712219.9204279523
176.71824493181916,1.0,3.0,1.0,2014.0,Zona Oeste,1.0,700044.2530795946
154.55468031279565,2.0,2.0,2.0,1938.0,Zona Leste,1.0,604916.807527547
107.42300101103406,3.0,2.0,2.0,2003.0,Zona Sul,2.0,587947.471011769
150.31365780922093,3.0,1.0,2.0,1952.0,Zona Sul,1.0,608705.6693542772
73.42323423781785,5.0,1.0,2.0,1994.0,Zona Leste,0.0,603578.4587561857
207.5133697949148,2.0,2.0,1.0,1962.0,Zona Leste,2.0,789769.4354494488
139.73579902518745,1.0,2.0,2.0,1918.0,Zona Oeste,2.0,516980.45904777414
205.9274972127663,2.0,1.0,1.0,1932.0,Zona Sul,2.0,647569.0979392475
123.67341564519785,5.0,3.0,1.0,1963.0,Zona Leste,0.0,788046.1477016049
123.82120057967086,3.0,2.0,2.0,1925.0,Zona Norte,1.0,584451.6129010918
111.79066066810768,5.0,1.0,2.0,1944.0,Zona Oeste,3.0,640072.996322607
193.80869658465377,4.0,2.0,1.0,1900.0,Zona Oeste,1.0,841448.0614878465
114.5284421335762,3.0,1.0,1.0,1974.0,Zona Norte,3.0,482667.07906521804
182.2297716207588,5.0,3.0,1.0,1965.0,Zona Sul,0.0,795721.6411096674
130.87738011653548,1.0,2.0,1.0,2016.0,Zona Leste,1.0,585451.9646826488
51.201835005419014,1.0,2.0,2.0,1934.0,Zona Leste,0.0,279483.54213567515
121.4842966106767,1.0,3.0,2.0,1976.0,Zona Sul,0.0,406754.0360128653
91.04458928185758,4.0,2.0,2.0,2002.0,Zona Norte,2.0,534767.3068135736
151.69513618411688,2.0,2.0,2.0,1997.0,Zona Norte,1.0,570377.7699617567
90.47961321627548,1.0,2.0,1.0,1997.0,Zona Norte,2.0,455855.7322187071
196.29875503573084,4.0,1.0,1.0,1998.0,Zona Oeste,1.0,835681.1980440769
145.44620698234863,1.0,1.0,2.0,1995.0,Zona Leste,0.0,553315.3281463092
141.12020026206307,4.0,2.0,2.0,1944.0,Centro,2.0,624387.0428236098
182.79460688937914,1.0,3.0,2.0,1975.0,Zona Oeste,0.0,695523.8368756266
198.19534670379312,2.0,3.0,1.0,1932.0,Zona Oeste,3.0,683428.741780638
148.9950624115174,5.0,2.0,2.0,1981.0,Zona Leste,0.0,798239.0863918143
111.43998502253547,1.0,1.0,1.0,1968.0,Zona Sul,3.0,516274.0791431917
61.301519194393535,5.0,1.0,1.0,1982.0,Zona Leste,3.0,376469.68345854944
115.697512148241,1.0,2.0,1.0,1930.0,Zona Sul,2.0,485016.38185318507
119.13938766760192,2.0,1.0,1.0,1990.0,Zona Leste,2.0,501506.42046888964
155.35287264961482,5.0,1.0,2.0,1963.0,Zona Oeste,1.0,760803.3445313143
132.74265594309864,4.0,3.0,1.0,2005.0,Zona Norte,1.0,688017.1815055335
184.39664860257142,1.0,2.0,1.0,2001.0,Zona Oeste,2.0,639846.9740247389
119.35083643646553,1.0,1.0,2.0,2013.0,Zona Oeste,1.0,568764.3861152439
147.1479416573529,4.0,1.0,2.0,1914.0,Centro,0.0,573152.7227822406
209.19937215984447,2.0,1.0,1.0,1945.0,Zona Oeste,0.0,778701.0812370556
167.09126069774834,3.0,2.0,2.0,2019.0,Zona Oeste,0.0,789253.6513372321
146.99812291557177,1.0,2.0,2.0,1947.0,Zona Oeste,0.0,505438.2564909676
119.90277790324114,4.0,1.0,1.0,1967.0,Centro,0.0,641401.8995198671
118.33843016425115,3.0,3.0,2.0,1982.0,Zona Sul,3.0,639066.1950772741
107.46933735240262,1.0,3.0,1.0,1984.0,Centro,0.0,511517.5417625643
122.94965671085504,5.0,2.0,1.0,1939.0,Zona Norte,1.0,694692.4698376071
187.78329193721572,4.0,3.0,2.0,2020.0,Zona Sul,2.0,859309.5690371974
138.90558643538657,5.0,1.0,2.0,1900.0,Centro,2.0,607293.7860076027
82.51134653093844,2.0,2.0,2.0,1919.0,Zona Norte,1.0,350904.95906842913
238.40846465298915,3.0,2.0,1.0,1921.0,Zona Norte,1.0,851648.824181001
165.99825955725817,4.0,3.0,2.0,1953.0,Zona Leste,1.0,798101.7967064647
79.65282997434153,1.0,2.0,1.0,1976.0,Zona Leste,2.0,268631.95355990133
127.90755363795881,1.0,3.0,2.0,2004.0,Zona Oeste,1.0,559614.0047264427
155.54431914142089,3.0,3.0,1.0,1964.0,Zona Sul,1.0,712454.5665861539
235.22960466486887,5.0,1.0,2.0,1914.0,Centro,3.0,1007090.9904730784
94.59437708705653,5.0,3.0,1.0,1960.0,Zona Oeste,3.0,598863.8254832578
198.80203596779734,4.0,3.0,2.0,1978.0,Zona Sul,3.0,877546.2199063695
219.97432134861714,4.0,2.0,2.0,1913.0,Zona Leste,2.0,865707.8702461377
118.5672847462715,5.0,1.0,2.0,1968.0,Centro,1.0,665105.9808508538
136.12431905698833,4.0,1.0,2.0,1948.0,Zona Norte,0.0,545572.1532161554
98.18453763131149,5.0,3.0,2.0,1905.0,Zona Norte,2.0,574779.3458323289
139.82694294598477,3.0,2.0,1.0,1940.0,Zona Oeste,3.0,591055.7737452568
148.17050128285345,4.0,2.0,1.0,1930.0,Zona Oeste,3.0,601806.4039179769
182.98249990411853,5.0,2.0,2.0,2015.0,Centro,2.0,843936.1618272223
204.50917355102234,4.0,1.0,1.0,1989.0,Zona Norte,2.0,936071.9565000571
112.59519676891765,1.0,1.0,1.0,1963.0,Zona Oeste,1.0,435452.6842840953
51.63374678870028,1.0,3.0,2.0,1988.0,Zona Norte,2.0,382517.690267484
148.9377610361879,2.0,3.0,2.0,1950.0,Zona Leste,0.0,588863.5536928553
164.67687649843202,5.0,2.0,1.0,1958.0,Zona Oeste,0.0,768422.2804997052
162.4708843842521,2.0,3.0,1.0,1954.0,Zona Sul,2.0,689148.3932938045
133.6663376245478,5.0,2.0,2.0,2016.0,Zona Oeste,0.0,824831.3886361663
156.23760498319672,4.0,1.0,2.0,1948.0,Zona Leste,1.0,700322.9340358239
225.77224041761238,5.0,3.0,2.0,2002.0,Centro,2.0,1034889.6483912417
169.08670844812548,1.0,2.0,1.0,1939.0,Zona Norte,0.0,588391.0346334545
131.3315787498458,4.0,1.0,2.0,1914.0,Centro,3.0,460234.67275357357
124.99010914520021,1.0,2.0,1.0,1969.0,Zona Oeste,1.0,423662.60270785796
141.50738211611346,4.0,3.0,2.0,1964.0,Zona Sul,2.0,732800.4111124981
231.836998091532,5.0,2.0,2.0,2004.0,Centro,2.0,1090755.21513008
140.83496452369013,5.0,1.0,1.0,1906.0,Zona Sul,2.0,672258.4358817738
149.0102827739646,1.0,3.0,2.0,1961.0,Zona Oeste,3.0,592087.5930311912
125.88432145318485,3.0,1.0,1.0,1953.0,Zona Sul,0.0,503059.61300516734
204.94916787209823,5.0,3.0,1.0,1951.0,Zona Sul,2.0,918476.0813410523
247.99186273723376,3.0,2.0,1.0,1950.0,Zona Leste,0.0,937450.6911710373
172.53065247156943,4.0,1.0,2.0,1903.0,Centro,1.0,711160.2981572255
154.1386451892713,3.0,1.0,2.0,1900.0,Zona Oeste,3.0,601696.480004503
151.83914165871175,1.0,2.0,2.0,2004.0,Zona Leste,3.0,601819.2903380642
50.0,2.0,1.0,1.0,1965.0,Zona Sul,1.0,278452.12964295154
187.25754321424085,2.0,1.0,2.0,2011.0,Zona Leste,1.0,741580.8532204058
156.70832079979218,1.0,1.0,2.0,1997.0,Zona Leste,2.0,671530.7352583155
171.41710253303626,2.0,1.0,2.0,1934.0,Zona Sul,1.0,609866.2237769114
